編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
The serial number, land position,land shifting area square meter,the use zoning or compiles and checks,,,,land parcel
RPPNMLLMQHJGFBB77CC,東光段,2.75,都市：住,,,,01950001
RPPNMLLJRHJGFCB67CC,上石碑段,21.34,都市：住,,,,26590000
RPPNMLMJRHJGFKB68DC,忠和段,481.00,都市：工,,,,05820001
RPPNMLMJRHJGFKB68DC,忠和段,1410.00,都市：工,,,,05820000
RPTPMLQJRHJGFCB78CC,黎明段,25.86,都市：住,,,,03690000
RPQNMLKKRHJGFCB77CC,寶文段,33.06,都市：住,,,,00720021
RPOOMLKKRHJGFCB67CC,寶文段,24.80,都市：住,,,,00720021
RPROMLKKRHJGFCB97CC,寶文段,24.80,都市：住,,,,00720021
RPSNMLTJRHJGFDB88CC,文德段,125.30,都市：住,,,,10300000
RPUOMLKKRHJGFCB28CC,寶文段,33.06,都市：住,,,,00720021
RPTPMLKKRHJGFCB28CC,寶文段,24.80,都市：住,,,,00720021
RPPNMLKKRHJGFBB67DC,賴厝廍段,74.00,都市：住,,,,00490024
RPTNMLLKRHJGFBB08CC,中清段,22.40,都市：住,,,,03080000
RPTOMLLKRHJGFCB28CC,信安段,9.34,都市：住,,,,05930002
RPQPMLLKRHJGFCB08CC,惠民段,17.67,都市：其他:新市政中心專用區,,,,01430001
RPQPMLNKRHJGFCB28CC,何安段,90.80,都市：住,,,,08240000
RPROMLQKRHJGFBB48CC,東山段,1.70,都市：商,,,,02210000
